run,gen,filename,alpha,mu,vol
1,2,706_1111_110100,608.466894,15.258000,741.279526
1,2,1231_388_010100,1733.135941,4.330000,2111.622820
1,2,1048_550_100100,508.926707,6.134000,620.890964
1,2,924_1082_110110,678.253534,8.058000,827.969393
1,2,900_268_100100,805.655711,11.149000,985.963240
1,2,250_103_011100,1135.712938,5.337000,1391.160380
1,2,737_580_100101,661.381339,13.011000,810.826577
1,2,1170_1111_110100,869.887299,11.448000,1067.829027
1,2,1231_1187_011010,907.884344,12.261000,1118.917380
1,2,242_1225_100111,776.762102,5.667000,959.117166
1,2,1170_1101_000001,1196.777893,7.951000,1478.701718
1,2,1051_268_010101,747.605951,7.294000,935.357343
1,2,1231_725_101000,897.300010,7.658000,1124.840822
1,2,1231_518_010100,884.439636,11.266000,1112.309384
1,2,473_35_010101,902.395584,7.792000,1168.488673
1,2,211_518_100111,560.568336,11.354000,737.790966
1,3,1102_444_000001,1027.643453,9.112000,1170.016833
1,3,1102_1193_000001,1035.360429,17.849000,1185.729373
1,3,1102_1187_011010,914.243684,10.868000,1066.349617
1,3,1022_751_001110,510.000100,7.780000,595.329915
1,3,362_16_000001,883.286706,15.993000,1033.058027
1,3,776_569_000001,816.401127,13.627000,954.981047
1,3,1022_1225_010101,631.832972,3.849000,742.903650
1,3,924_301_110110,600.794854,15.612000,706.844172
1,3,776_1120_100100,697.585923,17.790000,822.892877
1,3,158_301_110110,493.480349,11.904000,583.121112
1,3,130_957_000111,628.583522,7.996000,744.634844
1,3,924_1208_110110,1004.349427,12.858000,1189.970922
1,3,362_16_100100,869.536651,13.798000,1032.204213
1,3,924_957_110110,745.394885,11.188000,888.150724
1,3,222_1225_100111,1077.136408,3.222000,1288.647147
1,3,1102_35_101000,1158.517360,7.980000,1386.690680
1,3,158_388_110110,2178.238803,4.943000,2608.636289
1,3,722_444_000101,568.667387,22.195000,682.421872
1,3,941_388_000001,1058.569661,24.911000,1271.470669
1,3,941_1187_000001,681.009238,29.279000,819.007747
1,3,776_1193_000101,717.452542,20.764000,863.684827
1,3,1102_369_100111,1002.886089,7.830000,1207.461242
1,3,1170_388_000111,2127.370687,10.521000,2568.941924
1,3,941_957_000111,666.257349,20.360000,808.040130
1,3,473_751_010101,534.403106,6.140000,647.893708
1,3,1231_388_000111,2040.867502,17.352000,2476.490072
1,3,1231_1225_100111,860.168985,6.563000,1044.140384
1,3,941_518_000001,634.667071,13.902000,771.779583
1,3,1170_1016_000001,1152.095249,15.231000,1401.590519
1,3,1170_1016_011001,875.159917,7.394000,1066.289720
1,3,1231_301_000111,777.497344,11.512000,956.936730
1,3,873_751_110110,647.655991,6.868000,820.348566
1,4,1102_444_000001,1027.643453,9.112000,1170.016833
1,4,1102_1193_000001,1035.360429,17.849000,1185.729373
1,4,924_569_000001,926.368582,15.322000,1060.927374
1,4,362_301_100100,744.080782,14.921000,866.953272
1,4,1102_1187_011010,914.243684,10.868000,1066.349617
1,4,1022_751_001110,510.000100,7.780000,595.329915
1,4,1022_751_011010,509.788655,11.931000,595.192869
1,4,362_16_000001,883.286706,15.993000,1033.058027
1,4,776_569_000001,816.401127,13.627000,954.981047
1,4,1102_261_011010,1038.314680,18.019000,1215.190262
1,4,776_569_101000,839.295342,11.561000,982.370734
1,4,776_1120_000001,745.530936,13.471000,875.244527
1,4,1022_1225_010101,631.832972,3.849000,742.903650
1,4,924_301_110110,600.794854,15.612000,706.844172
1,4,776_1120_100100,697.585923,17.790000,822.892877
1,4,158_301_110110,493.480349,11.904000,583.121112
1,4,1102_1187_011110,842.637896,11.949000,996.483004
1,4,130_957_000111,628.583522,7.996000,744.634844
1,4,924_1208_110110,1004.349427,12.858000,1189.970922
1,4,362_16_100100,869.536651,13.798000,1032.204213
1,4,924_957_110110,745.394885,11.188000,888.150724
1,4,222_1225_100111,1077.136408,3.222000,1288.647147
1,4,1102_35_101000,1158.517360,7.980000,1386.690680
1,4,130_957_110110,637.522245,15.537000,764.416462
1,4,776_721_011010,798.933491,8.162000,963.065633
1,4,362_35_100100,1003.211732,8.726000,1225.616798
1,4,27_751_011010,592.121756,12.685000,729.687290
1,4,292_957_000001,769.228489,12.667000,955.358934
1,4,130_35_000111,909.078875,10.171000,1146.661453
1,4,345_1208_100100,763.553499,3.828000,963.488827
1,4,128_301_001110,638.459498,7.723000,807.441368
1,4,1180_1187_100100,784.460493,12.968000,1038.784347
1,5,1102_444_000001,1027.643453,9.112000,1170.016833
1,5,1102_1187_000001,1057.764128,13.474000,1206.188663
1,5,158_751_000100,583.551621,6.246000,667.026555
1,5,1102_1120_100100,921.595178,16.969000,1054.915800
1,5,1102_1193_000001,1035.360429,17.849000,1185.729373
1,5,924_569_000001,926.368582,15.322000,1060.927374
1,5,924_569_101000,927.105605,10.325000,1067.227291
1,5,1022_751_010000,524.092835,3.606000,605.693351
1,5,362_569_010100,907.828388,6.561000,1052.886235
1,5,1102_444_010101,824.176460,10.864000,958.199906
1,5,362_301_100100,744.080782,14.921000,866.953272
1,5,1102_1187_011010,914.243684,10.868000,1066.349617
1,5,1022_751_001110,510.000100,7.780000,595.329915
1,5,1022_751_011010,509.788655,11.931000,595.192869
1,5,362_16_000001,883.286706,15.993000,1033.058027
1,5,776_569_000001,816.401127,13.627000,954.981047
1,5,1102_261_011010,1038.314680,18.019000,1215.190262
1,5,776_569_101000,839.295342,11.561000,982.370734
1,5,776_569_110110,884.139006,8.324000,1036.792967
