run,gen,filename,alpha,mu,vol
1,5,899_258_111100,585.462070,11.765000,696.758679
1,5,681_166_000111,777.994181,11.639000,923.357944
1,5,1174_258_110111,586.861693,11.451000,703.854131
1,5,899_943_010110,681.528097,8.822000,806.270290
1,5,317_943_010110,818.220339,13.938000,996.536359
1,5,1174_258_100010,685.262989,5.888000,808.092214
1,5,248_166_111100,702.331335,6.028000,829.597124
1,5,317_943_001011,818.320145,11.529000,996.668555
1,5,738_254_111100,995.411456,6.299000,1215.586928
1,5,681_71_000111,754.029860,9.401000,949.353485
1,6,507_258_010011,760.924561,57.555000,901.011871
1,6,397_258_000111,1232.117361,62.085000,1474.395274
1,6,507_166_010011,861.076929,35.146000,992.202089
1,6,192_258_100011,702.737255,30.724000,846.539706
1,6,681_924_000111,856.260040,28.701000,1010.311683
1,6,507_166_100011,861.066165,25.120000,992.154160
1,6,317_166_111100,808.243287,25.297000,946.671187
1,6,317_943_111100,783.492591,27.152000,948.992506
1,6,1136_810_101010,925.428012,17.207000,1037.374776
1,6,1201_943_010110,765.746408,21.100000,902.772341
1,6,1201_943_100011,765.807460,20.994000,902.808512
1,6,507_71_100011,837.212150,25.162000,1017.821387
1,6,317_943_100000,888.054626,27.047000,1092.721080
1,6,192_71_100011,778.375160,25.588000,962.821218
1,6,507_46_010011,1035.290166,28.730000,1273.842552
1,6,960_924_000111,864.485493,18.912000,998.838480
1,6,317_254_111100,997.369006,27.812000,1226.539529
1,6,960_258_111100,643.023122,19.046000,770.349571
1,6,1201_1200_010110,653.820266,16.986000,768.478326
1,6,1174_924_110111,881.379458,14.503000,999.353690
1,6,899_258_100011,601.537199,15.001000,700.611419
1,6,1201_258_010110,685.397929,16.198000,810.613730
1,6,192_1200_010110,671.631075,17.472000,804.438888
1,6,960_1200_010110,655.588635,4.315000,779.410764
1,6,960_943_111100,749.761032,0.832000,893.427342
1,6,397_1029_000111,1522.818569,4.876000,1820.134526
1,6,960_46_111100,1015.084221,13.980000,1257.534240
1,6,317_258_111100,677.264636,8.393000,826.194455
1,6,317_341_110111,745.256956,13.020000,944.014345
1,6,729_71_010110,863.798237,4.046000,1062.384847
1,6,317_1035_111100,845.082790,7.739000,1064.923043
1,6,1004_71_100011,721.588606,10.817000,926.922260
1,7,507_258_010011,760.924561,57.555000,901.011871
1,7,397_258_000111,1232.117361,62.085000,1474.395274
1,7,507_166_010011,861.076929,35.146000,992.202089
1,7,681_166_111100,769.081578,32.876000,898.739777
1,7,192_258_100011,702.737255,30.724000,846.539706
